Country,Country_Code,Region,Year,Month,Total_Revenue,Accommodation_Revenue,Transportation_Revenue,Food_Beverage_Revenue,Activities_Revenue,Revenue_Per_Tourist,Tourism_Maturity
Nigeria,NIG,Sub-Saharan Africa,2021,10,70974669.61,35151782.24,15755550.07,16532009.99,8297272.34,461.28,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,11,83541318.72,36157267.39,22224181.67,18135658.58,11035179.08,441.11,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,12,107113784.99,32274518.69,28074506.43,25344296.77,20256429.32,689.36,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,1,94418763.64,39180240.63,23201853.78,18407088.99,13455609.81,469.42,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,2,66641476.58,29738204.99,16758747.62,14933100.48,10185851.02,466.61,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,3,79071533.34,37189161.87,22697329.08,13967679.7,14125602.93,383.09,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,4,103837008.17,33726824.71,24900101.02,16370443.86,18550138.8,440.45,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,5,112740219.8,37528781.75,24899101.8,19460438.98,18872173.68,396.8,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,6,159545212.36,51990571.54,43466803.76,29500820.82,23253279.63,642.91,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,7,104621551.34,46213976.87,24860404.74,22306670.68,14931806.93,571.71,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,8,96500468.53,42527555.1,24631823.34,18665554.12,11595033.01,561.17,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,9,97730352.05,34698134.28,23740405.94,15211584.14,17364206.17,456.13,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,10,82230690.35,39320078.29,23580264.06,20319943.04,15693244.09,382.08,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,11,104227825.7,49764122.45,22018217.87,20196036.75,11216543.77,504.24,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,12,126859366.58,51498731.42,37070569.58,31330391.1,15979764.59,629.98,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,1,22804976.45,8959809.75,5807823.57,4633351.14,4365156.21,184.22,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,2,21119776.13,6854367.09,4952820.2,4757810.52,3556543.07,202.01,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,3,23636857.21,11789168.22,5523780.03,4763414.59,4678089.48,186.99,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,4,30544562.5,13126099.78,6581581.18,5335087.1,4207431.59,190.64,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,5,30023439.6,11992624.2,8713214.04,4825403.2,3747983.8,177.56,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,6,39367457.73,17599700.1,11694417.47,9424415.07,6784197.02,234.94,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,7,37112363.01,13709536.03,10627563.26,7990552.48,4489116.33,228.02,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,8,31443750.97,9986020.46,7926345.58,7549734.06,3266121.67,253.25,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,9,27060950.87,9379881.39,8092266.35,4235314.08,4376544.27,186.01,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,10,24569897.11,11707374.46,5213559.68,4740153.82,2912421.12,165.74,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,11,35398902.57,13107814.09,7740724.75,7879445.5,6432749.88,196.53,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,12,39027493.34,14665356.51,10272598.99,8396361.6,6481472.99,253.02,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,1,25475273.98,12438569.87,5638809.86,4774469.56,3270245.49,166.84,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,2,22658711.63,10551573.52,6369980.01,3409479.18,3820033.33,203.99,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,3,24574089.22,12128513.51,6219091.09,5073819.58,3333433.0,164.26,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,4,31403554.55,14129948.9,8045339.93,6724326.6,4624073.16,181.63,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,5,39060278.82,18745488.85,8011463.18,6278145.06,6584036.2,191.82,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,6,41272585.29,14706399.79,8991617.71,8554305.75,5561614.57,248.22,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,7,35605527.67,17507673.97,9820957.5,8174854.22,4002765.95,255.6,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,8,24709010.46,7937697.82,7334921.47,5391969.66,2518425.96,245.23,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,9,25966983.74,9158688.3,6595507.02,4358967.68,2744334.93,178.16,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,10,25818360.97,9271410.14,7014754.66,5097961.52,3333996.74,169.52,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,11,32942554.84,10352641.85,8770469.69,5426592.03,4215656.67,183.54,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,12,35679654.62,14028183.51,10536763.49,6510321.19,4571712.17,242.8,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,1,5400300.33,2043440.05,1178367.73,884444.63,1003029.43,160.77,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,2,4879480.55,2157535.63,1074740.19,737638.41,875937.49,154.18,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,3,8352904.59,3064344.75,1736846.63,1554201.2,986751.66,191.02,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,4,9367968.84,3802689.19,2776519.48,1734305.3,1458089.52,204.07,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,5,8299531.16,3831775.84,1694017.56,1822257.86,1155012.63,161.98,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,6,11586036.86,4848198.29,3140737.21,1974564.47,1774269.37,259.6,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,7,9411747.25,3354687.63,2348915.95,2307774.58,1834241.25,251.01,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,8,9899172.66,4720335.68,2847749.26,1731944.05,1582828.95,242.61,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,9,7285888.34,2936205.43,1726587.57,1567038.25,854215.81,200.53,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,10,7869524.58,3671363.21,1606858.48,1812847.27,1015557.55,160.37,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,11,8473347.03,3463082.45,2344633.82,2019925.6,1528781.71,178.59,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,12,13140441.4,4856743.07,3320008.5,2010516.03,1635958.82,259.25,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,1,11647091.12,4238969.35,2440236.73,1806177.41,1654719.45,171.96,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,2,9327867.73,3332302.5,2308484.64,1595029.26,1006975.9,155.44,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,3,16643543.53,6485910.68,4852615.34,2709298.67,2687924.59,175.7,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,4,17908884.49,5815365.2,4285859.51,3452721.15,2441991.94,169.33,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,5,20204752.52,9452617.57,4341459.35,3369960.92,2871534.99,194.62,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,6,24148860.49,11203011.88,7236957.57,4059689.98,4256343.28,244.95,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,7,19777529.79,8482282.17,4478505.86,3158859.59,3052179.36,261.23,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,8,21208328.83,10447430.37,5673718.01,4122229.58,4228943.16,261.59,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,9,16327913.82,5429222.39,4274615.27,2883918.81,3138559.49,172.36,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,10,18931622.32,6245982.74,4054454.11,4069616.14,2585865.2,175.46,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,11,18024595.42,7614756.94,4004185.28,2965817.86,2987148.63,171.82,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,12,18817252.45,9059998.92,4107751.49,3665329.92,2279669.74,227.1,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,1,14072189.94,6571716.55,3637708.26,2549107.33,1760569.9,163.57,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,2,13825807.62,5680881.54,3775536.91,2424393.22,1842013.17,163.27,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,3,21544153.87,9640052.37,4755490.96,4055045.66,4028665.7,192.04,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,4,27787153.15,9239202.44,6629911.73,6872579.31,4238590.11,193.17,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,5,31479328.5,10023238.66,8916551.16,6625721.6,3700711.22,191.99,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,6,29106316.68,9215220.5,8082854.79,6534015.91,4337513.6,248.36,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,7,32910473.85,12923446.92,6705399.71,6148482.71,3713960.08,252.43,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,8,23746992.19,11693573.25,5371059.57,4710512.68,4482939.33,237.28,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,9,20123814.98,8164707.22,4364428.3,3592260.74,3030876.27,174.64,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,10,25178262.75,7746121.24,6044870.42,5829034.12,2810043.79,171.89,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,11,22783734.85,7376018.88,6121693.81,5228057.5,2389390.78,152.26,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,12,35281505.16,15011048.14,8884346.42,6186936.12,4839565.17,277.12,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,1,13026370.11,6282739.28,3420027.3,2708066.7,1576900.28,250.43,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,2,13317772.62,6007358.8,3172639.3,3084171.76,1613947.12,250.86,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,3,13076268.38,5991444.79,3346619.8,2688265.4,2057774.21,199.58,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,4,17075484.16,6316423.33,4393658.11,2984091.85,2568161.29,193.52,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,5,20461438.82,9996697.35,4595180.43,3968204.06,4054457.04,223.4,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,6,28232514.31,12874136.55,6146655.84,6634772.35,4200924.55,290.14,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,7,27593918.08,9216782.37,7417041.94,6057635.58,4743050.8,344.57,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,8,16456719.32,5886769.23,3847608.67,3002178.91,2756534.58,284.2,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,9,13750615.25,6132990.61,3474208.96,2300474.04,1685988.64,188.6,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,10,13062825.88,5118168.94,3389700.65,2718337.55,2563406.98,191.56,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,11,17690985.2,8003684.21,4817392.45,2762141.25,3414369.13,205.31,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,12,29675620.94,11254984.81,7174609.1,6883547.92,4436596.3,341.74,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,1,16580423.89,5093921.29,3731044.06,2638053.19,2411122.01,240.18,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,2,11058750.04,4577853.06,2787173.86,2063680.97,1176219.58,243.99,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,3,19515936.96,8082588.0,5720053.81,3770411.15,2735157.86,237.91,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,4,18982454.92,6230639.63,4275535.13,3774023.76,2892061.1,252.32,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,5,21165356.3,7247483.34,6194778.18,4663790.7,2663532.78,222.83,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,6,23782901.39,11322366.13,5661175.79,4890628.71,2664699.96,297.59,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,7,23429882.35,8981033.28,6223298.63,4171036.06,4570611.27,294.65,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,8,19922446.63,9080280.18,4710859.37,4648705.44,3831297.09,292.46,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,9,12379787.17,4930812.39,2667059.1,2730764.69,2268271.75,197.76,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,10,19082925.91,7239111.39,4205571.13,3447396.7,2526375.32,211.79,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,11,20674898.95,7484115.89,6010724.26,3773966.76,2634886.0,195.58,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,12,27463390.66,13513487.91,7592471.67,4673550.42,4813100.91,303.86,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,1,4446828.19,2179067.72,1285620.32,709355.8,646825.2,237.9,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,2,3687707.65,1824212.21,768944.1,688949.62,550288.51,233.52,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,3,4702888.98,1839561.78,1114162.44,1161906.39,848046.0,213.44,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,4,5797913.63,2215616.29,1670682.48,923804.36,662944.19,235.85,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,5,7400271.76,3059255.03,1598057.44,1812434.38,1461437.69,250.92,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,6,9423335.75,3276602.88,2147101.38,1797004.55,1488247.89,338.29,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,7,7685460.78,3775303.61,2245029.97,1221432.07,1350463.3,345.96,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,8,7124311.02,2612170.71,1581293.57,1601859.65,777146.74,337.97,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,9,6562538.68,2173614.72,1612768.72,1629345.69,1304777.21,250.0,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,10,5921220.89,2770170.35,1756927.34,1437334.63,960486.35,238.58,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,11,6998906.05,2930829.08,1754272.49,1666319.86,1216427.45,235.71,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,12,8977347.91,2865409.59,2313000.37,1642420.91,1358626.43,336.79,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,1,8306120.26,3896830.39,1687702.07,1382124.6,1595975.94,227.28,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,2,7948317.17,2472598.56,1853378.7,1199981.27,1396875.42,251.83,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,3,10606231.66,4379960.28,2854838.2,2161328.57,1313943.65,232.06,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,4,10987493.14,5017499.77,3136052.37,2696415.07,1920110.15,237.08,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,5,10008145.13,3044154.63,2742102.33,1557318.39,1317016.45,188.58,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,6,14891593.88,7353170.94,3449480.1,2315861.62,2903276.38,286.64,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,7,15447103.19,4745687.06,4376722.03,2552678.14,2784241.91,319.39,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,8,12219448.39,4098684.56,3363522.99,2388297.27,2001668.99,318.97,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,9,10764878.46,3789879.05,2546939.39,2688282.73,1623466.9,245.06,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,10,9785238.93,3494188.54,2364140.39,1958566.21,1231418.23,223.5,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,11,11456785.18,4812919.42,2501762.55,2352602.41,1954772.75,201.3,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,12,12719864.15,5713452.77,3001486.47,3170431.91,2517358.82,290.94,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,1,12484293.77,4601013.5,3666899.42,3119549.12,1825551.52,240.14,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,2,10062053.7,3030664.42,2056214.09,2013012.26,1619300.26,227.39,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,3,13757956.82,4400151.8,3827838.01,2639821.78,2268478.5,206.45,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,4,14536739.26,5950872.05,3166813.49,3076092.27,1921879.05,229.86,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,5,16061681.9,5439117.84,3679969.7,3116457.72,2794753.74,241.57,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,6,19085160.9,7012307.81,4791810.65,3309814.64,3378770.62,327.15,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,7,17814913.85,8263793.09,5231998.1,4438792.57,3308162.09,290.83,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,8,18046794.3,6917385.46,3769680.89,3003981.6,1894366.73,292.56,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,9,12171974.53,4949580.4,3550580.57,2389367.94,1999011.54,229.23,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,10,15227335.29,7094284.68,4456090.39,2941512.68,1648665.6,212.63,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,11,14239846.59,6324042.12,3311145.19,3254353.14,2491630.79,196.13,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,12,26674212.08,12345982.4,7352895.59,5688510.19,2678696.95,325.32,emerging
Ghana,GHA,Sub-Saharan Africa,2018,1,15142913.47,6345646.65,4483280.47,3256456.38,2385726.27,441.07,emerging
Ghana,GHA,Sub-Saharan Africa,2018,2,10771108.94,3453848.7,2614815.82,1760382.32,1133872.22,444.61,emerging
Ghana,GHA,Sub-Saharan Africa,2018,3,13598664.29,5835029.56,3898461.45,3141788.98,1760605.26,415.26,emerging
Ghana,GHA,Sub-Saharan Africa,2018,4,17245227.32,6562423.53,3991889.51,3227038.23,2688701.57,375.98,emerging
Ghana,GHA,Sub-Saharan Africa,2018,5,18221627.5,6817825.05,4662246.31,3518543.19,3037962.47,373.82,emerging
Ghana,GHA,Sub-Saharan Africa,2018,6,23828726.37,7881723.5,5499370.82,3816716.78,2945854.58,580.2,emerging
Ghana,GHA,Sub-Saharan Africa,2018,7,21184474.98,8058480.03,5744077.33,3784687.13,2126351.24,566.44,emerging
Ghana,GHA,Sub-Saharan Africa,2018,8,19828118.49,8692415.35,4741530.06,3563112.7,2955654.29,631.61,emerging
Ghana,GHA,Sub-Saharan Africa,2018,9,13309722.28,5707012.51,3637942.6,2934302.2,1768418.8,383.63,emerging
Ghana,GHA,Sub-Saharan Africa,2018,10,22214360.61,10871036.19,5102803.51,3915767.97,3785561.99,486.4,emerging
Ghana,GHA,Sub-Saharan Africa,2018,11,20460634.82,8226883.34,5981298.3,3368465.05,3022786.85,467.77,emerging
Ghana,GHA,Sub-Saharan Africa,2018,12,22128459.52,6871576.83,4544487.51,4407520.4,3516133.78,559.28,emerging
Ghana,GHA,Sub-Saharan Africa,2019,1,14238217.38,6072731.85,3544890.05,2454386.6,1445321.62,370.08,emerging
Ghana,GHA,Sub-Saharan Africa,2019,2,12270722.88,5154518.96,3262589.13,2634599.3,1415013.53,391.24,emerging
Ghana,GHA,Sub-Saharan Africa,2019,3,19450462.28,7433780.25,5383902.4,3241382.47,2860324.13,495.89,emerging
Ghana,GHA,Sub-Saharan Africa,2019,4,19221019.56,8727708.54,5038826.67,3650653.03,2465123.92,441.88,emerging
Ghana,GHA,Sub-Saharan Africa,2019,5,23654249.62,8442343.58,5037110.77,4258750.58,3138768.48,504.45,emerging
Ghana,GHA,Sub-Saharan Africa,2019,6,22225197.23,9815292.08,5821145.9,4037463.73,4429482.02,572.12,emerging
Ghana,GHA,Sub-Saharan Africa,2019,7,23415037.13,10317533.53,5987652.67,4803769.87,2388385.93,645.18,emerging
Ghana,GHA,Sub-Saharan Africa,2019,8,24424502.97,11776228.97,5183524.28,5606963.34,3747468.61,661.25,emerging
Ghana,GHA,Sub-Saharan Africa,2019,9,13035323.05,6311401.18,2629708.14,2312542.64,2458787.59,409.14,emerging
Ghana,GHA,Sub-Saharan Africa,2019,10,21379779.44,8974897.05,5878943.32,3523331.24,2598017.57,436.27,emerging
Ghana,GHA,Sub-Saharan Africa,2019,11,25397449.89,8825373.61,6448926.84,4568257.78,4702133.81,508.01,emerging
Ghana,GHA,Sub-Saharan Africa,2019,12,31836354.07,10450553.29,8279277.75,7359216.9,5803856.05,687.7,emerging
Ghana,GHA,Sub-Saharan Africa,2020,1,4395173.58,1516665.7,1049189.43,989420.69,876299.99,430.65,emerging
Ghana,GHA,Sub-Saharan Africa,2020,2,4651743.13,1577056.66,949855.6,1136741.74,689868.95,446.42,emerging
Ghana,GHA,Sub-Saharan Africa,2020,3,5349905.36,2311352.82,1546588.78,944841.74,771306.61,468.92,emerging
Ghana,GHA,Sub-Saharan Africa,2020,4,6173570.65,2575090.39,1278769.74,1046101.78,763803.43,496.23,emerging
Ghana,GHA,Sub-Saharan Africa,2020,5,7445702.31,2567485.13,2136681.33,1175003.04,879874.05,507.34,emerging
Ghana,GHA,Sub-Saharan Africa,2020,6,8766314.28,4205966.22,1907722.03,1516442.79,1341743.42,675.27,emerging
Ghana,GHA,Sub-Saharan Africa,2020,7,5738907.87,2806652.11,1355574.07,1141634.04,634177.07,561.7,emerging
Ghana,GHA,Sub-Saharan Africa,2020,8,5315240.63,2091884.07,1127717.26,1132315.64,953809.99,558.91,emerging
Ghana,GHA,Sub-Saharan Africa,2020,9,4540607.96,1918154.86,1278465.72,880618.21,889825.06,373.99,emerging
Ghana,GHA,Sub-Saharan Africa,2020,10,3941363.89,1437009.03,878953.72,983839.77,510082.0,385.01,emerging
Ghana,GHA,Sub-Saharan Africa,2020,11,5726033.91,2688506.32,1677707.04,1395862.33,892212.3,423.37,emerging
Ghana,GHA,Sub-Saharan Africa,2020,12,9605164.95,3552319.89,2504218.96,1731569.26,1677089.04,646.33,emerging
Ghana,GHA,Sub-Saharan Africa,2021,1,8072944.2,3841769.98,1730422.58,1672556.72,1227632.84,412.18,emerging
Ghana,GHA,Sub-Saharan Africa,2021,2,5899346.79,1802842.87,1267494.53,1455929.98,1145242.86,406.15,emerging
Ghana,GHA,Sub-Saharan Africa,2021,3,7989907.08,2995991.76,1969613.26,1580461.09,1037744.97,386.14,emerging
Ghana,GHA,Sub-Saharan Africa,2021,4,11850686.88,5708453.59,2392568.86,2547899.31,1273193.25,496.14,emerging
Ghana,GHA,Sub-Saharan Africa,2021,5,11749170.18,5561805.49,3112979.0,2313326.56,2300365.01,452.41,emerging
Ghana,GHA,Sub-Saharan Africa,2021,6,17912717.53,6266976.93,4275652.65,4048050.85,1825868.82,657.88,emerging
Ghana,GHA,Sub-Saharan Africa,2021,7,12148506.29,5732693.46,2481874.22,2646568.91,1602273.73,563.27,emerging
Ghana,GHA,Sub-Saharan Africa,2021,8,14872962.01,6982397.77,4392490.04,2373054.79,2116194.95,668.87,emerging
Ghana,GHA,Sub-Saharan Africa,2021,9,9907814.42,4787568.64,2245620.15,1557139.35,1190686.08,449.15,emerging
Ghana,GHA,Sub-Saharan Africa,2021,10,12291324.99,5361601.34,3307194.88,1935469.85,2165006.6,438.29,emerging
Ghana,GHA,Sub-Saharan Africa,2021,11,15678173.27,5981358.52,4030993.6,3555402.77,1978730.88,461.11,emerging
Ghana,GHA,Sub-Saharan Africa,2021,12,13245986.5,4338769.52,3844280.42,2968237.42,2199520.72,684.69,emerging
Ghana,GHA,Sub-Saharan Africa,2022,1,9931994.9,4805108.29,2279720.93,2230340.9,1871983.8,381.09,emerging
Ghana,GHA,Sub-Saharan Africa,2022,2,11234682.9,5425454.8,2934433.62,2425603.74,2150894.52,403.46,emerging
Ghana,GHA,Sub-Saharan Africa,2022,3,15084436.69,5854715.04,3972081.79,3098378.77,1601176.32,442.61,emerging
Ghana,GHA,Sub-Saharan Africa,2022,4,15002123.99,4541342.4,3162692.03,3345248.11,1507280.14,394.62,emerging
