Country,Country_Code,Region,Year,Month,Flight_Capacity,Passengers,Load_Factor,Average_Ticket_Price,Revenue,Tourism_Maturity
Brazil,BRA,South America,2022,11,905381,756505,0.836,472.04,357101567.69,emerging
Brazil,BRA,South America,2022,12,1076002,695373,0.646,568.07,395020903.21,emerging
Argentina,ARG,South America,2018,1,148121,102370,0.691,523.16,53555901.06,emerging
Argentina,ARG,South America,2018,2,142825,113082,0.792,466.96,52804892.81,emerging
Argentina,ARG,South America,2018,3,231911,189337,0.816,475.35,90001128.7,emerging
Argentina,ARG,South America,2018,4,235201,197827,0.841,442.0,87438590.1,emerging
Argentina,ARG,South America,2018,5,272473,254772,0.935,509.34,129766283.05,emerging
Argentina,ARG,South America,2018,6,244761,210897,0.862,761.85,160671534.29,emerging
Argentina,ARG,South America,2018,7,177731,150501,0.847,686.88,103376012.38,emerging
Argentina,ARG,South America,2018,8,182821,128593,0.703,787.55,101273665.85,emerging
Argentina,ARG,South America,2018,9,194239,140562,0.724,462.91,65066949.64,emerging
Argentina,ARG,South America,2018,10,232660,151504,0.651,410.27,62158130.81,emerging
Argentina,ARG,South America,2018,11,253912,193110,0.761,454.27,87724570.38,emerging
Argentina,ARG,South America,2018,12,201740,161927,0.803,628.96,101846139.63,emerging
Argentina,ARG,South America,2019,1,145838,93666,0.642,478.06,44778427.81,emerging
Argentina,ARG,South America,2019,2,157981,108963,0.69,467.76,50968130.55,emerging
Argentina,ARG,South America,2019,3,185163,140017,0.756,451.41,63205111.61,emerging
Argentina,ARG,South America,2019,4,252551,221794,0.878,548.93,121748978.42,emerging
Argentina,ARG,South America,2019,5,247394,198258,0.801,542.0,107455216.88,emerging
Argentina,ARG,South America,2019,6,189892,150867,0.794,675.82,101958498.3,emerging
Argentina,ARG,South America,2019,7,219041,137616,0.628,756.76,104142121.59,emerging
Argentina,ARG,South America,2019,8,221606,138062,0.623,760.21,104955829.45,emerging
Argentina,ARG,South America,2019,9,179595,120174,0.669,504.01,60568364.14,emerging
Argentina,ARG,South America,2019,10,194726,148407,0.762,400.22,59394955.33,emerging
Argentina,ARG,South America,2019,11,256210,195162,0.762,537.32,104864912.47,emerging
Argentina,ARG,South America,2019,12,239694,154387,0.644,670.91,103579472.15,emerging
Argentina,ARG,South America,2020,1,53800,45938,0.854,489.14,22470171.53,emerging
Argentina,ARG,South America,2020,2,47283,34957,0.739,487.78,17051333.13,emerging
Argentina,ARG,South America,2020,3,64560,41617,0.645,545.47,22701016.26,emerging
Argentina,ARG,South America,2020,4,55553,42037,0.757,403.41,16958034.51,emerging
Argentina,ARG,South America,2020,5,72143,52927,0.734,437.46,23153624.36,emerging
Argentina,ARG,South America,2020,6,77895,58409,0.75,682.86,39885127.26,emerging
Argentina,ARG,South America,2020,7,55489,35549,0.641,678.62,24124234.72,emerging
Argentina,ARG,South America,2020,8,46308,35323,0.763,771.32,27245485.9,emerging
Argentina,ARG,South America,2020,9,63218,51377,0.813,405.65,20840852.11,emerging
Argentina,ARG,South America,2020,10,53004,40570,0.765,411.14,16680025.77,emerging
Argentina,ARG,South America,2020,11,63012,44651,0.709,548.92,24509893.99,emerging
Argentina,ARG,South America,2020,12,77618,53204,0.685,620.53,33014925.47,emerging
Argentina,ARG,South America,2021,1,91314,57689,0.632,502.01,28960393.11,emerging
Argentina,ARG,South America,2021,2,115416,75580,0.655,460.32,34790998.3,emerging
Argentina,ARG,South America,2021,3,107621,88849,0.826,427.4,37974212.07,emerging
Argentina,ARG,South America,2021,4,113224,96805,0.855,543.26,52590359.99,emerging
Argentina,ARG,South America,2021,5,137586,110853,0.806,509.84,56517314.64,emerging
Argentina,ARG,South America,2021,6,153641,93332,0.607,799.66,74633664.84,emerging
Argentina,ARG,South America,2021,7,141534,90852,0.642,708.71,64388025.72,emerging
Argentina,ARG,South America,2021,8,119946,108864,0.908,739.5,80505355.41,emerging
Argentina,ARG,South America,2021,9,99484,60869,0.612,443.76,27011304.77,emerging
Argentina,ARG,South America,2021,10,107469,69796,0.649,495.42,34578383.61,emerging
Argentina,ARG,South America,2021,11,170660,130351,0.764,490.04,63877618.63,emerging
Argentina,ARG,South America,2021,12,120106,85380,0.711,742.58,63401204.58,emerging
Argentina,ARG,South America,2022,1,144166,104099,0.722,429.1,44668765.93,emerging
Argentina,ARG,South America,2022,2,149840,132359,0.883,470.42,62263891.18,emerging
Argentina,ARG,South America,2022,3,136886,122297,0.893,410.71,50228547.76,emerging
Argentina,ARG,South America,2022,4,191916,132686,0.691,540.45,71709846.63,emerging
Argentina,ARG,South America,2022,5,273891,218631,0.798,500.16,109351205.96,emerging
Argentina,ARG,South America,2022,6,224258,146140,0.652,741.82,108409536.22,emerging
Argentina,ARG,South America,2022,7,171598,141054,0.822,609.04,85907575.1,emerging
Argentina,ARG,South America,2022,8,143732,115888,0.806,691.89,80181259.34,emerging
Argentina,ARG,South America,2022,9,167415,114556,0.684,494.75,56676437.45,emerging
Argentina,ARG,South America,2022,10,177155,133218,0.752,478.47,63740220.4,emerging
Argentina,ARG,South America,2022,11,195399,173356,0.887,408.52,70818602.16,emerging
Argentina,ARG,South America,2022,12,214424,182934,0.853,689.25,126087419.71,emerging
Chile,CHI,South America,2018,1,75630,63966,0.846,809.49,51779530.54,emerging
Chile,CHI,South America,2018,2,68148,51693,0.759,719.42,37188827.74,emerging
Chile,CHI,South America,2018,3,63462,58256,0.918,750.24,43705768.03,emerging
Chile,CHI,South America,2018,4,104707,96776,0.924,823.57,79701652.09,emerging
Chile,CHI,South America,2018,5,106109,91481,0.862,730.49,66825742.01,emerging
Chile,CHI,South America,2018,6,105182,99098,0.942,1155.08,114466009.16,emerging
Chile,CHI,South America,2018,7,96115,70542,0.734,1099.81,77582955.12,emerging
Chile,CHI,South America,2018,8,82809,56912,0.687,1035.11,58910430.56,emerging
Chile,CHI,South America,2018,9,58751,45540,0.775,762.05,34703919.45,emerging
Chile,CHI,South America,2018,10,90303,78372,0.868,604.5,47375768.06,emerging
Chile,CHI,South America,2018,11,112280,89904,0.801,771.28,69341137.2,emerging
Chile,CHI,South America,2018,12,108081,80640,0.746,919.91,74181683.78,emerging
Chile,CHI,South America,2019,1,87355,68036,0.779,674.94,45920092.16,emerging
Chile,CHI,South America,2019,2,64015,41092,0.642,666.41,27383998.99,emerging
Chile,CHI,South America,2019,3,96987,74404,0.767,731.12,54397974.18,emerging
Chile,CHI,South America,2019,4,94660,87273,0.922,711.57,62100906.47,emerging
Chile,CHI,South America,2019,5,106948,65971,0.617,734.78,48474065.4,emerging
Chile,CHI,South America,2019,6,91249,73378,0.804,1166.28,85579225.99,emerging
Chile,CHI,South America,2019,7,103137,93193,0.904,917.83,85535029.9,emerging
Chile,CHI,South America,2019,8,77101,54861,0.712,1097.11,60188744.67,emerging
Chile,CHI,South America,2019,9,88053,76792,0.872,686.5,52717468.22,emerging
Chile,CHI,South America,2019,10,99371,69741,0.702,641.06,44707864.76,emerging
Chile,CHI,South America,2019,11,86453,58433,0.676,603.62,35271404.01,emerging
Chile,CHI,South America,2019,12,118578,87731,0.74,906.8,79554593.59,emerging
Chile,CHI,South America,2020,1,22136,20296,0.917,715.03,14512248.3,emerging
Chile,CHI,South America,2020,2,22130,17460,0.789,816.63,14258355.87,emerging
Chile,CHI,South America,2020,3,27597,19358,0.701,757.49,14663554.81,emerging
Chile,CHI,South America,2020,4,31150,27687,0.889,724.58,20061548.55,emerging
Chile,CHI,South America,2020,5,29554,21501,0.728,619.45,13318703.77,emerging
Chile,CHI,South America,2020,6,27677,19113,0.691,1016.57,19429637.22,emerging
Chile,CHI,South America,2020,7,31635,20646,0.653,991.82,20477098.89,emerging
Chile,CHI,South America,2020,8,17821,12539,0.704,1008.19,12641657.33,emerging
Chile,CHI,South America,2020,9,18694,17383,0.93,694.52,12072891.32,emerging
Chile,CHI,South America,2020,10,24230,18503,0.764,641.5,11869622.28,emerging
Chile,CHI,South America,2020,11,33582,23499,0.7,628.07,14759039.67,emerging
Chile,CHI,South America,2020,12,34184,29985,0.877,1018.29,30533290.02,emerging
Chile,CHI,South America,2021,1,44892,33046,0.736,636.92,21047572.33,emerging
Chile,CHI,South America,2021,2,44124,35076,0.795,609.22,21369131.23,emerging
Chile,CHI,South America,2021,3,47105,40506,0.86,793.49,32141239.93,emerging
Chile,CHI,South America,2021,4,52994,31798,0.6,616.48,19602987.9,emerging
Chile,CHI,South America,2021,5,79289,68818,0.868,787.97,54226727.33,emerging
Chile,CHI,South America,2021,6,66325,52022,0.784,989.55,51478457.34,emerging
Chile,CHI,South America,2021,7,54352,48396,0.89,1017.65,49250257.33,emerging
Chile,CHI,South America,2021,8,46074,39551,0.858,907.85,35906392.81,emerging
Chile,CHI,South America,2021,9,65690,49673,0.756,699.3,34736450.87,emerging
Chile,CHI,South America,2021,10,55933,46201,0.826,659.84,30485460.26,emerging
Chile,CHI,South America,2021,11,72130,68178,0.945,718.35,48975497.78,emerging
Chile,CHI,South America,2021,12,47995,38108,0.794,1045.74,39850915.97,emerging
Chile,CHI,South America,2022,1,69304,47519,0.686,624.29,29665664.53,emerging
Chile,CHI,South America,2022,2,63640,42929,0.675,768.56,32993510.29,emerging
Chile,CHI,South America,2022,3,56566,52949,0.936,778.0,41194448.99,emerging
Chile,CHI,South America,2022,4,100047,93328,0.933,619.0,57769610.76,emerging
Chile,CHI,South America,2022,5,94880,78450,0.827,780.55,61234353.31,emerging
Chile,CHI,South America,2022,6,78885,72583,0.92,966.29,70136437.47,emerging
Chile,CHI,South America,2022,7,85142,66363,0.779,1054.63,69988188.48,emerging
Chile,CHI,South America,2022,8,50791,32314,0.636,1004.13,32447360.49,emerging
Chile,CHI,South America,2022,9,75412,57890,0.768,766.3,44360900.93,emerging
Chile,CHI,South America,2022,10,74719,55464,0.742,803.87,44585966.9,emerging
Chile,CHI,South America,2022,11,104456,63509,0.608,782.72,49709762.61,emerging
Chile,CHI,South America,2022,12,104731,97286,0.929,1150.79,111955441.69,emerging
Peru,PER,South America,2018,1,153625,107133,0.697,348.72,37358907.04,emerging
Peru,PER,South America,2018,2,120578,84229,0.699,306.81,25842266.69,emerging
Peru,PER,South America,2018,3,135976,112098,0.824,310.77,34836867.9,emerging
Peru,PER,South America,2018,4,157320,143905,0.915,310.99,44752373.29,emerging
Peru,PER,South America,2018,5,214804,164469,0.766,290.6,47793930.81,emerging
Peru,PER,South America,2018,6,128404,92262,0.719,456.23,42092346.64,emerging
Peru,PER,South America,2018,7,190819,163755,0.858,543.84,89055942.81,emerging
Peru,PER,South America,2018,8,141404,106393,0.752,457.88,48715174.7,emerging
Peru,PER,South America,2018,9,147108,120085,0.816,321.26,38578446.36,emerging
Peru,PER,South America,2018,10,195152,160802,0.824,367.94,59164768.46,emerging
Peru,PER,South America,2018,11,212746,151217,0.711,357.35,54036640.62,emerging
Peru,PER,South America,2018,12,150055,121366,0.809,476.33,57810423.1,emerging
Peru,PER,South America,2019,1,101507,75585,0.745,312.58,23626320.53,emerging
Peru,PER,South America,2019,2,110881,98500,0.888,332.35,32736590.09,emerging
Peru,PER,South America,2019,3,131729,102318,0.777,359.23,36755820.72,emerging
Peru,PER,South America,2019,4,145425,115083,0.791,330.31,38013161.51,emerging
Peru,PER,South America,2019,5,208672,165808,0.795,294.42,48817008.72,emerging
Peru,PER,South America,2019,6,191307,156369,0.817,426.43,66680547.29,emerging
Peru,PER,South America,2019,7,196557,122597,0.624,424.28,52015793.27,emerging
Peru,PER,South America,2019,8,109726,92094,0.839,483.83,44557730.63,emerging
Peru,PER,South America,2019,9,127105,114352,0.9,301.29,34452614.22,emerging
Peru,PER,South America,2019,10,134949,89363,0.662,377.31,33717500.92,emerging
Peru,PER,South America,2019,11,196025,167284,0.853,284.62,47612302.35,emerging
Peru,PER,South America,2019,12,205434,164636,0.801,473.55,77963858.14,emerging
Peru,PER,South America,2020,1,32667,29340,0.898,282.42,8286107.21,emerging
Peru,PER,South America,2020,2,38091,28110,0.738,349.92,9836386.73,emerging
Peru,PER,South America,2020,3,46586,31842,0.684,341.62,10877852.89,emerging
Peru,PER,South America,2020,4,54169,50980,0.941,306.14,15607170.31,emerging
Peru,PER,South America,2020,5,46037,37134,0.807,324.1,12035061.59,emerging
Peru,PER,South America,2020,6,53652,42105,0.785,491.48,20693856.05,emerging
Peru,PER,South America,2020,7,44695,28794,0.644,514.8,14823227.28,emerging
Peru,PER,South America,2020,8,41472,36787,0.887,439.42,16164905.16,emerging
Peru,PER,South America,2020,9,49056,45748,0.933,338.07,15466147.7,emerging
Peru,PER,South America,2020,10,57740,48568,0.841,377.28,18323506.45,emerging
Peru,PER,South America,2020,11,53678,33907,0.632,364.24,12350129.21,emerging
Peru,PER,South America,2020,12,47683,38937,0.817,501.14,19512881.5,emerging
Peru,PER,South America,2021,1,102292,67694,0.662,344.74,23336591.75,emerging
Peru,PER,South America,2021,2,55666,36144,0.649,325.91,11779821.04,emerging
Peru,PER,South America,2021,3,90740,77727,0.857,382.28,29713225.81,emerging
Peru,PER,South America,2021,4,85989,63070,0.733,296.67,18711168.26,emerging
Peru,PER,South America,2021,5,83453,57794,0.693,305.67,17665865.61,emerging
Peru,PER,South America,2021,6,111214,72181,0.649,488.4,35253161.5,emerging
Peru,PER,South America,2021,7,93975,80993,0.862,537.9,43566525.58,emerging
Peru,PER,South America,2021,8,86279,63533,0.736,519.25,32989799.01,emerging
Peru,PER,South America,2021,9,104600,70288,0.672,370.33,26029582.73,emerging
Peru,PER,South America,2021,10,107043,64838,0.606,347.56,22534792.58,emerging
Peru,PER,South America,2021,11,122893,97468,0.793,302.3,29464927.93,emerging
Peru,PER,South America,2021,12,83913,62099,0.74,556.46,34555364.27,emerging
Peru,PER,South America,2022,1,115826,100382,0.867,299.01,30015496.75,emerging
Peru,PER,South America,2022,2,81899,60023,0.733,331.73,19911183.15,emerging
Peru,PER,South America,2022,3,87905,70987,0.808,317.57,22543692.06,emerging
Peru,PER,South America,2022,4,159679,96309,0.603,313.75,30216994.94,emerging
Peru,PER,South America,2022,5,205880,159634,0.775,362.83,57920510.18,emerging
Peru,PER,South America,2022,6,170104,152961,0.899,421.04,64403021.02,emerging
Peru,PER,South America,2022,7,94601,74931,0.792,551.74,41342619.57,emerging
Peru,PER,South America,2022,8,124383,94506,0.76,438.22,41414399.12,emerging
Peru,PER,South America,2022,9,115069,86805,0.754,361.74,31400540.69,emerging
Peru,PER,South America,2022,10,138746,98730,0.712,289.42,28574492.55,emerging
Peru,PER,South America,2022,11,122505,92331,0.754,316.42,29215421.91,emerging
Peru,PER,South America,2022,12,144373,122597,0.849,425.6,52177400.15,emerging
Colombia,COL,South America,2018,1,210177,189514,0.902,280.96,53246799.64,emerging
Colombia,COL,South America,2018,2,197095,151837,0.77,275.08,41767528.86,emerging
Colombia,COL,South America,2018,3,169263,109043,0.644,256.12,27927878.54,emerging
Colombia,COL,South America,2018,4,259934,181009,0.696,325.33,58887864.39,emerging
Colombia,COL,South America,2018,5,336687,282678,0.84,304.84,86170268.73,emerging
Colombia,COL,South America,2018,6,158259,126438,0.799,472.93,59795922.43,emerging
Colombia,COL,South America,2018,7,193012,135466,0.702,366.18,49605126.7,emerging
Colombia,COL,South America,2018,8,234718,150376,0.641,417.51,62783486.58,emerging
Colombia,COL,South America,2018,9,260925,171572,0.658,307.98,52841224.85,emerging
Colombia,COL,South America,2018,10,168307,109798,0.652,265.21,29119520.19,emerging
Colombia,COL,South America,2018,11,284549,255396,0.898,259.83,66360611.08,emerging
Colombia,COL,South America,2018,12,210554,188821,0.897,437.92,82689265.07,emerging
Colombia,COL,South America,2019,1,191442,152234,0.795,318.51,48488573.34,emerging
Colombia,COL,South America,2019,2,141498,89045,0.629,264.62,23563506.27,emerging
Colombia,COL,South America,2019,3,298026,197383,0.662,313.47,61874250.71,emerging
Colombia,COL,South America,2019,4,301530,240123,0.796,250.45,60137867.28,emerging
Colombia,COL,South America,2019,5,304909,235240,0.772,280.69,66028711.86,emerging
Colombia,COL,South America,2019,6,315843,285002,0.902,414.76,118208606.03,emerging
Colombia,COL,South America,2019,7,230959,146328,0.634,471.18,68947033.3,emerging
Colombia,COL,South America,2019,8,277264,196441,0.709,450.4,88476742.45,emerging
Colombia,COL,South America,2019,9,220522,149903,0.68,295.23,44255711.63,emerging
Colombia,COL,South America,2019,10,206718,181180,0.876,253.84,45991251.77,emerging
Colombia,COL,South America,2019,11,274705,196167,0.714,243.26,47718875.31,emerging
Colombia,COL,South America,2019,12,206777,171462,0.829,388.79,66662662.35,emerging
Colombia,COL,South America,2020,1,64680,48198,0.745,302.34,14572386.32,emerging
Colombia,COL,South America,2020,2,48841,34579,0.708,253.12,8752765.33,emerging
Colombia,COL,South America,2020,3,69768,57364,0.822,306.64,17590246.99,emerging
Colombia,COL,South America,2020,4,59889,49857,0.832,256.14,12770130.47,emerging
Colombia,COL,South America,2020,5,80754,63469,0.786,266.03,16884544.28,emerging
Colombia,COL,South America,2020,6,89886,84000,0.935,377.87,31740833.39,emerging
Colombia,COL,South America,2020,7,63191,58335,0.923,381.18,22236338.14,emerging
Colombia,COL,South America,2020,8,55827,35911,0.643,437.04,15694705.98,emerging
Colombia,COL,South America,2020,9,66745,55562,0.832,288.79,16045829.68,emerging
Colombia,COL,South America,2020,10,86877,53217,0.613,326.18,17358119.57,emerging
Colombia,COL,South America,2020,11,74226,47693,0.643,324.7,15486024.12,emerging
Colombia,COL,South America,2020,12,93188,80859,0.868,372.57,30125595.99,emerging
Colombia,COL,South America,2021,1,139215,113203,0.813,305.87,34625602.54,emerging
Colombia,COL,South America,2021,2,128196,85641,0.668,285.39,24441459.8,emerging
Colombia,COL,South America,2021,3,150936,113470,0.752,244.92,27790933.68,emerging
Colombia,COL,South America,2021,4,122115,99002,0.811,265.65,26299918.25,emerging
Colombia,COL,South America,2021,5,122656,88185,0.719,258.09,22759515.31,emerging
Colombia,COL,South America,2021,6,100545,65669,0.653,465.97,30599741.59,emerging
Colombia,COL,South America,2021,7,108472,94462,0.871,450.42,42547133.16,emerging
Colombia,COL,South America,2021,8,104633,70413,0.673,465.37,32767894.1,emerging
Colombia,COL,South America,2021,9,160876,106278,0.661,278.61,29610329.68,emerging
Colombia,COL,South America,2021,10,143838,105232,0.732,284.7,29959750.28,emerging
Colombia,COL,South America,2021,11,180695,149970,0.83,324.23,48625163.38,emerging
Colombia,COL,South America,2021,12,145070,105104,0.725,448.6,47149265.14,emerging
Colombia,COL,South America,2022,1,199835,149894,0.75,313.24,46953206.81,emerging
Colombia,COL,South America,2022,2,176001,141980,0.807,256.66,36440486.64,emerging
Colombia,COL,South America,2022,3,170246,132201,0.777,278.9,36870682.03,emerging
Colombia,COL,South America,2022,4,207744,158989,0.765,280.19,44546993.36,emerging
Colombia,COL,South America,2022,5,248484,227661,0.916,319.68,72778824.56,emerging
Colombia,COL,South America,2022,6,232501,172127,0.74,404.44,69615220.99,emerging
Colombia,COL,South America,2022,7,212497,172726,0.813,432.07,74630033.53,emerging
Colombia,COL,South America,2022,8,138463,113041,0.816,468.22,52928459.6,emerging
Colombia,COL,South America,2022,9,155108,111477,0.719,285.81,31861384.76,emerging
Colombia,COL,South America,2022,10,238106,150333,0.631,318.55,47888961.61,emerging
Colombia,COL,South America,2022,11,198949,179092,0.9,242.49,43427778.74,emerging
Colombia,COL,South America,2022,12,185355,163133,0.88,463.22,75566424.62,emerging
Ecuador,ECU,South America,2018,1,97618,62524,0.641,287.38,17968184.66,emerging
Ecuador,ECU,South America,2018,2,55784,36524,0.655,255.7,9339349.23,emerging
Ecuador,ECU,South America,2018,3,65092,59399,0.913,251.37,14931245.23,emerging
Ecuador,ECU,South America,2018,4,88576,72544,0.819,257.88,18707506.6,emerging
Ecuador,ECU,South America,2018,5,114431,82570,0.722,321.46,26542827.8,emerging
Ecuador,ECU,South America,2018,6,90680,84527,0.932,450.34,38065932.33,emerging
Ecuador,ECU,South America,2018,7,71265,45768,0.642,428.39,19606379.48,emerging
Ecuador,ECU,South America,2018,8,56751,50557,0.891,449.4,22720255.45,emerging
Ecuador,ECU,South America,2018,9,71497,43323,0.606,261.36,11322830.76,emerging
Ecuador,ECU,South America,2018,10,104782,65766,0.628,299.24,19680116.02,emerging
Ecuador,ECU,South America,2018,11,94342,62198,0.659,293.67,18265602.14,emerging
Ecuador,ECU,South America,2018,12,86985,66742,0.767,474.39,31661703.8,emerging
Ecuador,ECU,South America,2019,1,49998,37114,0.742,319.46,11856544.94,emerging
Ecuador,ECU,South America,2019,2,52890,39594,0.749,300.14,11883927.24,emerging
Ecuador,ECU,South America,2019,3,85796,52165,0.608,281.01,14659031.06,emerging
Ecuador,ECU,South America,2019,4,99441,81511,0.82,290.01,23639266.63,emerging
Ecuador,ECU,South America,2019,5,115557,95775,0.829,262.94,25182931.73,emerging
Ecuador,ECU,South America,2019,6,93863,68482,0.73,389.04,26641895.92,emerging
Ecuador,ECU,South America,2019,7,82230,66688,0.811,385.97,25739330.0,emerging
Ecuador,ECU,South America,2019,8,57001,43390,0.761,375.25,16281940.72,emerging
Ecuador,ECU,South America,2019,9,69863,55118,0.789,270.46,14907112.94,emerging
Ecuador,ECU,South America,2019,10,120606,93247,0.773,322.38,30060644.48,emerging
Ecuador,ECU,South America,2019,11,77436,64582,0.834,319.72,20648198.16,emerging
Ecuador,ECU,South America,2019,12,69997,45322,0.647,414.8,18799446.34,emerging
Ecuador,ECU,South America,2020,1,27153,22311,0.822,297.96,6647739.32,emerging
Ecuador,ECU,South America,2020,2,19665,12072,0.614,280.11,3381469.6,emerging
Ecuador,ECU,South America,2020,3,17932,12741,0.711,313.94,3999959.39,emerging
Ecuador,ECU,South America,2020,4,33135,31426,0.948,255.49,8029151.24,emerging
