Country,Country_Code,Region,Year,Month,Arrivals,Arrivals_Growth_Rate,Arrivals_Per_Capita,Source_Market_Diversity,Peak_Season_Arrivals,Off_Season_Arrivals,Population,GDP_Per_Capita,Tourism_Maturity
Nigeria,NIG,Sub-Saharan Africa,2021,7,156459,108.0,0.000759,0.52,223525,93709,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,8,109847,96.8,0.000533,0.8,164160,67949,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,9,150573,93.2,0.000731,0.56,121094,190836,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,10,153863,106.2,0.000747,0.75,133954,189276,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,11,189389,95.7,0.000919,0.45,162787,228024,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2021,12,155382,99.3,0.000754,0.59,251869,84297,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,1,201139,41.4,0.000976,0.6,158600,245159,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,2,142822,41.0,0.000693,0.41,116767,185810,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,3,206403,40.4,0.001001,0.59,175318,236253,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,4,235753,45.0,0.001144,0.73,183612,298860,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,5,284125,40.1,0.001379,0.78,228080,345869,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,6,248161,47.4,0.001204,0.63,406820,160184,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,7,182999,49.0,0.000888,0.71,278641,107477,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,8,171962,33.4,0.000834,0.69,254236,98298,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,9,214258,49.6,0.00104,0.43,166892,276902,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,10,215219,47.3,0.001044,0.87,157596,282088,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,11,206704,37.1,0.001003,0.67,175178,265032,206100000,2200,emerging
Nigeria,NIG,Sub-Saharan Africa,2022,12,201371,32.0,0.000977,0.47,274723,124235,206100000,2200,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,1,123794,1.4,0.001077,0.67,93065,149728,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,2,104548,-1.9,0.00091,0.8,83001,116643,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,3,126408,3.8,0.0011,0.77,100709,150287,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,4,160223,4.3,0.001394,0.42,122953,206531,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,5,169092,0.9,0.001472,0.76,138570,213483,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,6,167561,5.3,0.001458,0.81,258665,98574,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,7,162759,1.3,0.001417,0.84,233016,94571,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,8,124161,4.2,0.001081,0.49,192339,81808,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,9,145483,4.2,0.001266,0.5,125142,175480,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,10,148247,4.2,0.00129,0.43,118028,169707,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,11,180121,3.0,0.001568,0.63,151925,230975,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2018,12,154248,7.6,0.001342,0.71,240651,87978,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,1,152697,3.4,0.001329,0.77,126122,184963,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,2,111075,10.1,0.000967,0.43,94983,137928,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,3,149608,3.1,0.001302,0.81,124682,166290,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,4,172896,6.6,0.001505,0.61,135925,205105,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,5,203630,7.6,0.001772,0.5,168362,251674,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,6,166277,10.4,0.001447,0.59,227294,103311,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,7,139301,-5.1,0.001212,0.74,226160,89021,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,8,100760,0.2,0.000877,0.52,147284,55753,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,9,145750,7.2,0.001269,0.46,113168,176546,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,10,152299,5.2,0.001325,0.88,116366,165075,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,11,179481,1.2,0.001562,0.47,130424,210192,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2019,12,146953,6.4,0.001279,0.56,216805,82167,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,1,33590,-71.4,0.000292,0.42,26979,38276,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,2,31647,-75.8,0.000275,0.86,26453,40374,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,3,43728,-64.5,0.000381,0.58,32755,54432,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,4,45905,-70.5,0.0004,0.76,36688,54337,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,5,51238,-84.5,0.000446,0.58,43030,66088,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,6,44631,-69.4,0.000388,0.85,64825,25757,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,7,37496,-66.0,0.000326,0.43,54822,23494,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,8,40803,-78.8,0.000355,0.73,64067,26426,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,9,36334,-72.7,0.000316,0.56,28673,45466,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,10,49071,-65.9,0.000427,0.77,41705,62221,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,11,47445,-62.1,0.000413,0.89,38480,53549,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2020,12,50686,-76.9,0.000441,0.86,71144,27871,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,1,67731,92.8,0.000589,0.73,52342,87408,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,2,60009,95.4,0.000522,0.46,43837,75692,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,3,94726,94.4,0.000824,0.51,71845,115370,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,4,105765,101.7,0.00092,0.78,87500,125627,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,5,103818,104.3,0.000904,0.9,88360,113228,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,6,98585,90.9,0.000858,0.76,149367,62536,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,7,75709,97.1,0.000659,0.43,115229,47139,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,8,81076,92.2,0.000706,0.43,111868,50608,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,9,94730,94.4,0.000824,0.82,81128,106222,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,10,107897,99.5,0.000939,0.79,91232,122437,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,11,104902,93.6,0.000913,0.77,80886,115931,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2021,12,82860,105.3,0.000721,0.48,115533,47875,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,1,86030,47.4,0.000749,0.41,63276,98911,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,2,84681,43.1,0.000737,0.68,62595,95756,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,3,112183,51.7,0.000976,0.82,82547,125055,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,4,143849,37.9,0.001252,0.55,112971,165769,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,5,163966,42.9,0.001427,0.73,131547,180612,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,6,117195,43.7,0.00102,0.61,180333,74286,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,7,130375,47.7,0.001135,0.47,189545,71074,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,8,100081,40.5,0.000871,0.64,160831,60673,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,9,115227,42.4,0.001003,0.86,91272,134730,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,10,146479,40.9,0.001275,0.73,106853,191862,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,11,149635,38.5,0.001302,0.72,112227,167738,114900000,900,emerging
Ethiopia,ETH,Sub-Saharan Africa,2022,12,127313,46.8,0.001108,0.73,191126,79861,114900000,900,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,1,52017,1.5,0.000871,0.58,44602,62021,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,2,53088,0.2,0.000889,0.75,44847,60381,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,3,65520,-1.2,0.001097,0.7,48975,72400,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,4,88237,4.1,0.001477,0.65,68667,104445,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,5,91590,1.7,0.001533,0.78,68994,107363,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,6,97305,4.6,0.001629,0.63,155011,61508,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,7,80082,2.1,0.001341,0.78,126817,52435,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,8,57906,-0.7,0.000969,0.84,91589,37707,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,9,72909,0.2,0.001221,0.47,58372,81467,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,10,68191,6.0,0.001142,0.45,52620,76412,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,11,86167,3.2,0.001443,0.57,73619,106457,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2018,12,86837,6.2,0.001454,0.87,122623,57198,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,1,69032,10.9,0.001156,0.73,56869,75522,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,2,45324,8.2,0.000759,0.78,36437,49093,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,3,82030,9.6,0.001373,0.48,71617,93000,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,4,75231,4.4,0.00126,0.7,58686,87627,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,5,94986,11.8,0.00159,0.89,77348,103847,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,6,79919,9.9,0.001338,0.71,119629,52431,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,7,79519,2.6,0.001331,0.75,130320,48391,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,8,68120,1.1,0.00114,0.74,96465,40006,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,9,62600,11.6,0.001048,0.59,46405,81742,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,10,90103,9.3,0.001509,0.4,70203,110433,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,11,105710,3.7,0.00177,0.61,78714,138939,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2019,12,90383,0.2,0.001513,0.47,130938,53601,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,1,18692,-78.2,0.000313,0.48,15130,23164,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,2,15792,-74.6,0.000264,0.73,12555,18948,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,3,22034,-72.9,0.000369,0.71,16342,25775,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,4,24583,-64.9,0.000412,0.45,19166,27982,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,5,29493,-71.1,0.000494,0.62,23280,38261,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,6,27856,-61.9,0.000466,0.53,42684,16967,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,7,22215,-68.9,0.000372,0.67,33069,12489,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,8,21080,-75.1,0.000353,0.63,34038,11757,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,9,26250,-70.8,0.000439,0.66,22635,34585,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,10,24819,-75.4,0.000416,0.59,20781,29219,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,11,29693,-68.4,0.000497,0.67,23942,32698,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2020,12,26656,-82.7,0.000446,0.63,43190,17294,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,1,36546,105.7,0.000612,0.76,28624,41510,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,2,31562,99.0,0.000528,0.57,25051,41325,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,3,45705,98.5,0.000765,0.51,34304,55054,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,4,46346,100.6,0.000776,0.51,36748,53735,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,5,53071,109.2,0.000889,0.48,45806,61048,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,6,51953,103.6,0.00087,0.88,77907,31894,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,7,48365,94.2,0.00081,0.63,71643,31082,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,8,38309,105.9,0.000641,0.65,55875,25257,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,9,43928,95.4,0.000735,0.74,38195,55667,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,10,43781,101.6,0.000733,0.59,32494,56542,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,11,56913,104.0,0.000953,0.73,45594,63514,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2021,12,43720,98.0,0.000732,0.76,61124,27292,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,1,51987,51.1,0.00087,0.47,40049,60140,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,2,44250,43.4,0.000741,0.81,37248,49768,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,3,66641,47.8,0.001116,0.77,49996,74493,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,4,63242,35.2,0.001059,0.8,53001,82349,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,5,66490,46.5,0.001113,0.57,53690,73443,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,6,58338,47.3,0.000977,0.72,93353,32700,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,7,61255,45.5,0.001026,0.86,86512,37522,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,8,61685,39.2,0.001033,0.7,92426,40068,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,9,53100,38.8,0.000889,0.7,43534,62944,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,10,71614,41.6,0.001199,0.77,52829,80989,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,11,72603,44.3,0.001216,0.77,60568,83546,59730000,1100,emerging
Tanzania,TAN,Sub-Saharan Africa,2022,12,81995,45.9,0.001373,0.64,131041,52472,59730000,1100,emerging
Ghana,GHA,Sub-Saharan Africa,2018,1,34332,3.2,0.001105,0.64,26814,43929,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,2,24226,1.8,0.00078,0.65,17993,30186,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,3,32747,-0.5,0.001054,0.88,27648,41552,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,4,45868,3.2,0.001476,0.78,37419,60118,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,5,48745,-5.3,0.001569,0.46,39308,59795,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,6,41070,2.8,0.001322,0.9,61057,26376,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,7,37399,-2.5,0.001204,0.88,61114,23264,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,8,31393,3.5,0.00101,0.76,48202,17297,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,9,34694,3.3,0.001117,0.63,26961,42054,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,10,45671,5.4,0.00147,0.66,36276,53685,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,11,43741,4.6,0.001408,0.53,36695,51017,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2018,12,39566,4.7,0.001273,0.75,53950,23196,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,1,38473,2.4,0.001238,0.88,30537,49167,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,2,31364,14.0,0.001009,0.41,23843,40811,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,3,39223,-2.6,0.001262,0.82,33650,48161,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,4,43498,8.9,0.0014,0.84,34479,49872,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,5,46891,8.7,0.001509,0.65,36228,58101,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,6,38847,2.8,0.00125,0.78,53034,23557,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,7,36292,3.0,0.001168,0.79,51361,20571,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,8,36937,-3.0,0.001189,0.73,50061,21018,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,9,31860,1.2,0.001025,0.84,26955,39195,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,10,49006,-0.1,0.001577,0.82,39948,62153,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,11,49994,12.8,0.001609,0.56,41961,56474,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2019,12,46294,7.9,0.00149,0.81,69064,26068,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,1,10206,-73.6,0.000328,0.84,8411,11375,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,2,10420,-78.4,0.000335,0.79,8730,13675,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,3,11409,-76.2,0.000367,0.75,9840,14716,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,4,12441,-69.3,0.0004,0.82,9808,14697,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,5,14676,-74.3,0.000472,0.89,11169,16048,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,6,12982,-65.6,0.000418,0.88,18508,7121,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,7,10217,-71.5,0.000329,0.53,14179,5792,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,8,9510,-80.0,0.000306,0.85,14771,5840,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,9,12141,-68.8,0.000391,0.84,9990,15706,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,10,10237,-70.0,0.000329,0.84,8257,13282,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,11,13525,-73.8,0.000435,0.87,10278,17664,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2020,12,14861,-67.2,0.000478,0.83,23522,9148,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,1,19586,94.4,0.00063,0.59,16555,21908,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,2,14525,97.4,0.000468,0.69,10594,16209,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,3,20692,102.9,0.000666,0.52,17523,22810,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,4,23886,99.7,0.000769,0.57,19869,26313,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,5,25970,98.8,0.000836,0.4,20395,31973,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,6,27228,97.6,0.000876,0.76,39619,17102,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,7,21568,90.5,0.000694,0.65,32626,12425,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,8,22236,106.8,0.000716,0.69,30778,13280,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,9,22059,88.9,0.00071,0.86,17579,23898,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,10,28044,98.8,0.000903,0.79,22495,31969,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,11,34001,93.3,0.001094,0.9,27985,42387,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2021,12,19346,99.3,0.000623,0.81,28989,12756,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,1,26062,41.3,0.000839,0.74,18959,29714,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,2,27846,37.7,0.000896,0.65,20177,34196,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,3,34081,40.9,0.001097,0.65,28404,38597,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,4,38017,46.4,0.001224,0.85,27578,45142,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,5,36262,43.1,0.001167,0.61,31575,42957,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,6,37361,49.9,0.001202,0.65,61319,20756,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,7,32679,44.9,0.001052,0.53,52956,19330,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,8,26973,47.7,0.000868,0.83,41565,15022,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,9,28190,44.3,0.000907,0.61,21065,30594,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,10,35862,34.4,0.001154,0.64,28698,40863,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,11,43162,46.8,0.001389,0.58,37162,53286,31070000,2200,emerging
Ghana,GHA,Sub-Saharan Africa,2022,12,31672,46.5,0.001019,0.4,50980,20229,31070000,2200,emerging
Brazil,BRA,South America,2018,1,549702,-0.7,0.002586,0.73,453140,707184,212600000,9000,emerging
Brazil,BRA,South America,2018,2,485495,-1.3,0.002284,0.45,379820,526095,212600000,9000,emerging
Brazil,BRA,South America,2018,3,641900,4.8,0.003019,0.82,468320,728294,212600000,9000,emerging
Brazil,BRA,South America,2018,4,660692,-2.3,0.003108,0.8,516561,745998,212600000,9000,emerging
Brazil,BRA,South America,2018,5,753804,6.7,0.003546,0.76,625029,838597,212600000,9000,emerging
Brazil,BRA,South America,2018,6,738399,0.2,0.003473,0.76,1080581,405596,212600000,9000,emerging
Brazil,BRA,South America,2018,7,574663,1.4,0.002703,0.45,930340,350691,212600000,9000,emerging
Brazil,BRA,South America,2018,8,556127,3.6,0.002616,0.74,784921,341573,212600000,9000,emerging
Brazil,BRA,South America,2018,9,643806,4.2,0.003028,0.86,497928,745958,212600000,9000,emerging
Brazil,BRA,South America,2018,10,821565,-0.3,0.003864,0.68,713165,892307,212600000,9000,emerging
Brazil,BRA,South America,2018,11,701888,5.7,0.003301,0.49,562678,843118,212600000,9000,emerging
Brazil,BRA,South America,2018,12,686179,0.8,0.003228,0.6,1010498,396685,212600000,9000,emerging
Brazil,BRA,South America,2019,1,606817,5.0,0.002854,0.74,443593,672506,212600000,9000,emerging
Brazil,BRA,South America,2019,2,532374,8.5,0.002504,0.82,459824,632198,212600000,9000,emerging
Brazil,BRA,South America,2019,3,605409,3.9,0.002848,0.48,479079,703268,212600000,9000,emerging
Brazil,BRA,South America,2019,4,559490,-0.7,0.002632,0.72,486729,618733,212600000,9000,emerging
Brazil,BRA,South America,2019,5,948335,5.2,0.004461,0.51,808567,1234469,212600000,9000,emerging
Brazil,BRA,South America,2019,6,684042,6.4,0.003218,0.85,1086086,431018,212600000,9000,emerging
Brazil,BRA,South America,2019,7,645023,2.6,0.003034,0.69,922056,399502,212600000,9000,emerging
Brazil,BRA,South America,2019,8,543053,6.2,0.002554,0.73,883648,303747,212600000,9000,emerging
