Country,Country_Code,Region,Year,Month,Hotel_Bookings,Average_Daily_Rate,Occupancy_Rate,Revenue,Tourism_Maturity
Ghana,GHA,Sub-Saharan Africa,2019,6,33473,309.53,0.921,9546310.27,emerging
Ghana,GHA,Sub-Saharan Africa,2019,7,24742,309.1,0.805,6158994.46,emerging
Ghana,GHA,Sub-Saharan Africa,2019,8,23871,282.5,0.414,2795134.93,emerging
Ghana,GHA,Sub-Saharan Africa,2019,9,25886,187.75,0.834,4054067.44,emerging
Ghana,GHA,Sub-Saharan Africa,2019,10,31940,178.49,0.498,2841135.67,emerging
Ghana,GHA,Sub-Saharan Africa,2019,11,44194,182.6,0.452,3651043.14,emerging
Ghana,GHA,Sub-Saharan Africa,2019,12,30373,287.18,0.662,5775869.41,emerging
Ghana,GHA,Sub-Saharan Africa,2020,1,8377,147.91,0.762,943966.22,emerging
Ghana,GHA,Sub-Saharan Africa,2020,2,6805,171.05,0.927,1078756.84,emerging
Ghana,GHA,Sub-Saharan Africa,2020,3,8995,127.6,0.944,1083275.02,emerging
Ghana,GHA,Sub-Saharan Africa,2020,4,8050,186.39,0.693,1039642.26,emerging
Ghana,GHA,Sub-Saharan Africa,2020,5,10101,138.8,0.498,697852.36,emerging
Ghana,GHA,Sub-Saharan Africa,2020,6,11132,305.62,0.656,2231212.92,emerging
Ghana,GHA,Sub-Saharan Africa,2020,7,6447,306.61,0.668,1320151.87,emerging
Ghana,GHA,Sub-Saharan Africa,2020,8,6957,264.65,0.601,1106086.47,emerging
Ghana,GHA,Sub-Saharan Africa,2020,9,9200,176.4,0.657,1065479.67,emerging
Ghana,GHA,Sub-Saharan Africa,2020,10,8895,151.15,0.718,965459.01,emerging
Ghana,GHA,Sub-Saharan Africa,2020,11,9332,189.49,0.456,806669.28,emerging
Ghana,GHA,Sub-Saharan Africa,2020,12,9757,299.31,0.501,1462378.56,emerging
Ghana,GHA,Sub-Saharan Africa,2021,1,15428,208.58,0.688,2212660.11,emerging
Ghana,GHA,Sub-Saharan Africa,2021,2,9531,151.42,0.853,1230901.05,emerging
Ghana,GHA,Sub-Saharan Africa,2021,3,14598,186.87,0.828,2257464.58,emerging
Ghana,GHA,Sub-Saharan Africa,2021,4,17922,192.12,0.574,1977432.26,emerging
Ghana,GHA,Sub-Saharan Africa,2021,5,19603,183.62,0.492,1772512.29,emerging
Ghana,GHA,Sub-Saharan Africa,2021,6,18571,286.18,0.76,4041503.39,emerging
Ghana,GHA,Sub-Saharan Africa,2021,7,16132,298.81,0.665,3206211.76,emerging
Ghana,GHA,Sub-Saharan Africa,2021,8,19220,293.56,0.573,3233452.06,emerging
Ghana,GHA,Sub-Saharan Africa,2021,9,15851,181.96,0.892,2572551.41,emerging
Ghana,GHA,Sub-Saharan Africa,2021,10,18329,168.49,0.465,1437064.63,emerging
Ghana,GHA,Sub-Saharan Africa,2021,11,23251,183.57,0.443,1889719.19,emerging
Ghana,GHA,Sub-Saharan Africa,2021,12,15451,308.07,0.933,4441821.57,emerging
Ghana,GHA,Sub-Saharan Africa,2022,1,17330,189.1,0.91,2980585.06,emerging
Ghana,GHA,Sub-Saharan Africa,2022,2,17470,159.63,0.906,2525754.12,emerging
Ghana,GHA,Sub-Saharan Africa,2022,3,22521,205.37,0.69,3191154.49,emerging
Ghana,GHA,Sub-Saharan Africa,2022,4,23949,162.79,0.579,2259041.43,emerging
Ghana,GHA,Sub-Saharan Africa,2022,5,24827,170.85,0.666,2824863.15,emerging
Ghana,GHA,Sub-Saharan Africa,2022,6,27818,236.56,0.841,5536033.65,emerging
Ghana,GHA,Sub-Saharan Africa,2022,7,24327,301.04,0.854,6250714.13,emerging
Ghana,GHA,Sub-Saharan Africa,2022,8,18750,229.18,0.901,3872546.94,emerging
Ghana,GHA,Sub-Saharan Africa,2022,9,23347,132.64,0.786,2433853.64,emerging
Ghana,GHA,Sub-Saharan Africa,2022,10,21732,125.64,0.689,1881847.03,emerging
Ghana,GHA,Sub-Saharan Africa,2022,11,27140,208.06,0.892,5034720.44,emerging
Ghana,GHA,Sub-Saharan Africa,2022,12,25177,234.41,0.579,3415045.01,emerging
Brazil,BRA,South America,2018,1,391122,677.12,0.493,130536391.11,emerging
Brazil,BRA,South America,2018,2,375410,660.88,0.921,228503404.58,emerging
Brazil,BRA,South America,2018,3,565423,707.57,0.754,301814719.48,emerging
Brazil,BRA,South America,2018,4,423727,584.4,0.895,221721377.87,emerging
Brazil,BRA,South America,2018,5,610392,572.19,0.714,249239671.71,emerging
Brazil,BRA,South America,2018,6,650107,1060.26,0.502,346158998.73,emerging
Brazil,BRA,South America,2018,7,507201,1102.06,0.629,351858181.3,emerging
Brazil,BRA,South America,2018,8,378316,1256.97,0.865,411377720.0,emerging
Brazil,BRA,South America,2018,9,464117,515.02,0.646,154331635.53,emerging
Brazil,BRA,South America,2018,10,537514,555.38,0.616,183952669.0,emerging
Brazil,BRA,South America,2018,11,441995,848.69,0.426,159854179.96,emerging
Brazil,BRA,South America,2018,12,494330,994.57,0.779,382917611.53,emerging
Brazil,BRA,South America,2019,1,378437,700.85,0.825,218867338.31,emerging
Brazil,BRA,South America,2019,2,471160,755.47,0.455,161856480.89,emerging
Brazil,BRA,South America,2019,3,379322,767.38,0.518,150906155.05,emerging
Brazil,BRA,South America,2019,4,410761,855.58,0.851,299057742.86,emerging
Brazil,BRA,South America,2019,5,809857,813.88,0.741,488246150.25,emerging
Brazil,BRA,South America,2019,6,563089,1065.23,0.949,569313564.28,emerging
Brazil,BRA,South America,2019,7,441122,1148.4,0.555,281222896.18,emerging
Brazil,BRA,South America,2019,8,344089,1140.33,0.594,233205039.87,emerging
Brazil,BRA,South America,2019,9,430909,705.12,0.698,212156669.1,emerging
Brazil,BRA,South America,2019,10,474615,662.47,0.847,266185151.15,emerging
Brazil,BRA,South America,2019,11,536931,663.78,0.672,239363357.2,emerging
Brazil,BRA,South America,2019,12,624793,1172.02,0.455,333263210.36,emerging
Brazil,BRA,South America,2020,1,151227,803.54,0.815,98976655.34,emerging
Brazil,BRA,South America,2020,2,98932,776.72,0.663,50969990.5,emerging
Brazil,BRA,South America,2020,3,171497,820.84,0.89,125258215.87,emerging
Brazil,BRA,South America,2020,4,171771,813.36,0.456,63681056.16,emerging
Brazil,BRA,South America,2020,5,156460,701.38,0.759,83237341.24,emerging
Brazil,BRA,South America,2020,6,129145,1105.98,0.452,64545889.58,emerging
Brazil,BRA,South America,2020,7,135429,1243.83,0.806,135721353.66,emerging
Brazil,BRA,South America,2020,8,147544,1293.77,0.765,145955205.59,emerging
Brazil,BRA,South America,2020,9,160653,745.09,0.944,113019273.31,emerging
Brazil,BRA,South America,2020,10,176030,690.99,0.602,73198199.19,emerging
Brazil,BRA,South America,2020,11,175619,716.48,0.746,93885267.65,emerging
Brazil,BRA,South America,2020,12,156607,1090.34,0.707,120715939.01,emerging
Brazil,BRA,South America,2021,1,298607,778.65,0.465,108177542.93,emerging
Brazil,BRA,South America,2021,2,201058,513.6,0.404,41757213.18,emerging
Brazil,BRA,South America,2021,3,241872,791.76,0.898,171895685.4,emerging
Brazil,BRA,South America,2021,4,331403,706.75,0.788,184642059.81,emerging
Brazil,BRA,South America,2021,5,438801,832.66,0.431,157641042.0,emerging
Brazil,BRA,South America,2021,6,288168,953.69,0.739,203121609.96,emerging
Brazil,BRA,South America,2021,7,278247,1046.98,0.87,253336935.35,emerging
Brazil,BRA,South America,2021,8,250593,1295.42,0.4,129920369.61,emerging
Brazil,BRA,South America,2021,9,214940,612.65,0.414,54520206.18,emerging
Brazil,BRA,South America,2021,10,451343,523.0,0.812,191659302.83,emerging
Brazil,BRA,South America,2021,11,351465,594.98,0.863,180404225.47,emerging
Brazil,BRA,South America,2021,12,423331,1085.23,0.933,428845009.87,emerging
Brazil,BRA,South America,2022,1,364902,653.7,0.842,200738327.63,emerging
Brazil,BRA,South America,2022,2,283002,599.69,0.761,129168408.3,emerging
Brazil,BRA,South America,2022,3,435340,552.93,0.437,105150633.98,emerging
Brazil,BRA,South America,2022,4,476380,747.33,0.626,223037640.06,emerging
Brazil,BRA,South America,2022,5,569477,651.91,0.791,293530971.92,emerging
Brazil,BRA,South America,2022,6,598982,1238.66,0.681,505336623.92,emerging
Brazil,BRA,South America,2022,7,452382,1084.92,0.756,371022994.45,emerging
Brazil,BRA,South America,2022,8,326114,1092.51,0.515,183574294.28,emerging
Brazil,BRA,South America,2022,9,357697,715.87,0.875,224169523.42,emerging
Brazil,BRA,South America,2022,10,297346,574.57,0.653,111580023.96,emerging
Brazil,BRA,South America,2022,11,539437,565.64,0.431,131565963.83,emerging
Brazil,BRA,South America,2022,12,454867,1230.74,0.419,234777267.75,emerging
Argentina,ARG,South America,2018,1,85190,825.41,0.472,33182845.16,emerging
Argentina,ARG,South America,2018,2,72637,774.2,0.924,51977066.48,emerging
Argentina,ARG,South America,2018,3,114037,755.01,0.62,53378221.26,emerging
Argentina,ARG,South America,2018,4,145940,588.76,0.711,61124035.1,emerging
Argentina,ARG,South America,2018,5,146696,955.25,0.784,109904542.51,emerging
Argentina,ARG,South America,2018,6,120434,1204.73,0.593,86100315.5,emerging
Argentina,ARG,South America,2018,7,99478,1335.76,0.851,113041085.15,emerging
Argentina,ARG,South America,2018,8,78375,1326.68,0.904,93988779.55,emerging
Argentina,ARG,South America,2018,9,110172,841.61,0.75,69568989.81,emerging
Argentina,ARG,South America,2018,10,125433,633.28,0.468,37174862.44,emerging
Argentina,ARG,South America,2018,11,135920,623.78,0.717,60819698.42,emerging
Argentina,ARG,South America,2018,12,132513,1250.25,0.42,69588777.08,emerging
Argentina,ARG,South America,2019,1,67864,605.34,0.485,19903741.96,emerging
Argentina,ARG,South America,2019,2,112723,697.8,0.561,44094458.27,emerging
Argentina,ARG,South America,2019,3,87651,814.13,0.759,54140536.78,emerging
Argentina,ARG,South America,2019,4,96031,927.7,0.84,74857795.26,emerging
Argentina,ARG,South America,2019,5,109092,754.34,0.652,53664137.03,emerging
Argentina,ARG,South America,2019,6,92925,1367.05,0.46,58447529.36,emerging
Argentina,ARG,South America,2019,7,103904,1211.21,0.658,82783895.24,emerging
Argentina,ARG,South America,2019,8,106203,1127.27,0.457,54664673.11,emerging
Argentina,ARG,South America,2019,9,104862,629.53,0.441,29126287.71,emerging
Argentina,ARG,South America,2019,10,115583,647.86,0.599,44829205.74,emerging
Argentina,ARG,South America,2019,11,113326,597.05,0.708,47917480.81,emerging
Argentina,ARG,South America,2019,12,89304,1426.55,0.588,74875051.14,emerging
Argentina,ARG,South America,2020,1,24731,884.15,0.554,12102883.8,emerging
Argentina,ARG,South America,2020,2,25394,892.97,0.533,12080080.56,emerging
Argentina,ARG,South America,2020,3,34852,568.28,0.519,10286010.76,emerging
Argentina,ARG,South America,2020,4,34482,637.65,0.784,17239167.65,emerging
Argentina,ARG,South America,2020,5,40388,943.69,0.661,25186829.79,emerging
Argentina,ARG,South America,2020,6,38759,1204.65,0.52,24277932.43,emerging
Argentina,ARG,South America,2020,7,28317,1299.93,0.652,23995760.15,emerging
Argentina,ARG,South America,2020,8,25439,1206.56,0.689,21136317.79,emerging
Argentina,ARG,South America,2020,9,42561,759.93,0.539,17441185.67,emerging
Argentina,ARG,South America,2020,10,31558,695.03,0.849,18619973.29,emerging
Argentina,ARG,South America,2020,11,25473,692.87,0.452,7975776.41,emerging
Argentina,ARG,South America,2020,12,30760,1303.36,0.612,24533189.41,emerging
Argentina,ARG,South America,2021,1,64243,766.56,0.562,27697998.17,emerging
Argentina,ARG,South America,2021,2,54997,809.61,0.84,37391862.66,emerging
Argentina,ARG,South America,2021,3,60424,626.81,0.769,29112694.55,emerging
Argentina,ARG,South America,2021,4,45843,745.26,0.907,30982732.1,emerging
Argentina,ARG,South America,2021,5,71288,804.78,0.6,34417971.17,emerging
Argentina,ARG,South America,2021,6,59358,1221.41,0.728,52808164.66,emerging
Argentina,ARG,South America,2021,7,58185,1196.27,0.851,59248145.33,emerging
Argentina,ARG,South America,2021,8,52591,1158.23,0.846,51560553.5,emerging
Argentina,ARG,South America,2021,9,65335,724.92,0.889,42097656.64,emerging
Argentina,ARG,South America,2021,10,57973,648.57,0.865,32538888.53,emerging
Argentina,ARG,South America,2021,11,90247,649.12,0.433,25343946.17,emerging
Argentina,ARG,South America,2021,12,58227,1144.55,0.819,54567782.93,emerging
Argentina,ARG,South America,2022,1,76506,742.24,0.721,40958052.73,emerging
Argentina,ARG,South America,2022,2,83449,596.17,0.782,38909365.4,emerging
Argentina,ARG,South America,2022,3,94689,645.34,0.861,52599020.52,emerging
Argentina,ARG,South America,2022,4,104743,565.79,0.527,31254117.27,emerging
Argentina,ARG,South America,2022,5,130357,760.96,0.69,68481772.14,emerging
Argentina,ARG,South America,2022,6,98812,1310.0,0.547,70744964.73,emerging
Argentina,ARG,South America,2022,7,82245,1187.57,0.77,75169250.38,emerging
Argentina,ARG,South America,2022,8,70129,1122.22,0.51,40158484.68,emerging
Argentina,ARG,South America,2022,9,79255,643.04,0.734,37401603.12,emerging
Argentina,ARG,South America,2022,10,117539,824.12,0.661,64062932.15,emerging
Argentina,ARG,South America,2022,11,86875,943.6,0.492,40368180.41,emerging
Argentina,ARG,South America,2022,12,99828,1405.16,0.784,109943542.6,emerging
Chile,CHI,South America,2018,1,28680,1029.48,0.417,12300681.63,emerging
Chile,CHI,South America,2018,2,36005,1207.8,0.799,34746964.28,emerging
Chile,CHI,South America,2018,3,30894,1330.7,0.806,33147263.71,emerging
Chile,CHI,South America,2018,4,42819,1048.58,0.751,33727601.71,emerging
Chile,CHI,South America,2018,5,61206,909.06,0.448,24928815.8,emerging
Chile,CHI,South America,2018,6,59439,1653.58,0.495,48617837.97,emerging
Chile,CHI,South America,2018,7,50448,1927.28,0.733,71228324.91,emerging
Chile,CHI,South America,2018,8,40548,1901.4,0.731,56356469.14,emerging
Chile,CHI,South America,2018,9,39409,973.78,0.518,19879049.96,emerging
Chile,CHI,South America,2018,10,45607,1234.92,0.702,39535806.99,emerging
Chile,CHI,South America,2018,11,47084,1058.72,0.498,24837965.65,emerging
Chile,CHI,South America,2018,12,45633,2130.76,0.776,75435751.88,emerging
Chile,CHI,South America,2019,1,32554,991.5,0.406,13094923.85,emerging
Chile,CHI,South America,2019,2,38882,1121.65,0.947,41288037.72,emerging
Chile,CHI,South America,2019,3,53919,1150.75,0.843,52280198.94,emerging
Chile,CHI,South America,2019,4,54188,986.27,0.692,36963956.01,emerging
Chile,CHI,South America,2019,5,56392,1110.74,0.499,31227946.26,emerging
Chile,CHI,South America,2019,6,38972,1728.63,0.406,27327221.54,emerging
Chile,CHI,South America,2019,7,54444,1971.66,0.779,83652776.33,emerging
Chile,CHI,South America,2019,8,42778,1973.59,0.94,79362577.89,emerging
Chile,CHI,South America,2019,9,42885,1267.52,0.598,32491641.58,emerging
Chile,CHI,South America,2019,10,63835,1354.82,0.896,77511660.72,emerging
Chile,CHI,South America,2019,11,39442,1018.91,0.474,19035402.54,emerging
Chile,CHI,South America,2019,12,53567,1857.27,0.541,53798060.18,emerging
Chile,CHI,South America,2020,1,12718,1001.86,0.87,11080676.78,emerging
Chile,CHI,South America,2020,2,8067,1060.34,0.742,6348872.96,emerging
Chile,CHI,South America,2020,3,16327,886.82,0.865,12530797.68,emerging
Chile,CHI,South America,2020,4,13547,1361.92,0.877,16184220.09,emerging
Chile,CHI,South America,2020,5,18042,1386.47,0.867,21678321.85,emerging
Chile,CHI,South America,2020,6,17711,2070.3,0.852,31227951.33,emerging
Chile,CHI,South America,2020,7,13766,1687.22,0.901,20924293.36,emerging
Chile,CHI,South America,2020,8,10729,1729.05,0.588,10899575.08,emerging
Chile,CHI,South America,2020,9,11187,1126.69,0.445,5606580.34,emerging
Chile,CHI,South America,2020,10,12271,1287.39,0.581,9173848.2,emerging
Chile,CHI,South America,2020,11,18999,1299.97,0.813,20083244.48,emerging
Chile,CHI,South America,2020,12,13611,1619.04,0.725,15979557.57,emerging
Chile,CHI,South America,2021,1,22885,929.42,0.605,12859238.62,emerging
Chile,CHI,South America,2021,2,26416,1406.53,0.65,24141028.5,emerging
Chile,CHI,South America,2021,3,18451,994.62,0.528,9692143.78,emerging
Chile,CHI,South America,2021,4,28213,1136.33,0.721,23107477.86,emerging
Chile,CHI,South America,2021,5,28776,1373.61,0.741,29289015.77,emerging
Chile,CHI,South America,2021,6,34219,2152.37,0.745,54905928.78,emerging
Chile,CHI,South America,2021,7,28000,1731.75,0.532,25799663.7,emerging
Chile,CHI,South America,2021,8,24889,1865.17,0.525,24351456.09,emerging
Chile,CHI,South America,2021,9,31004,857.78,0.78,20739728.36,emerging
Chile,CHI,South America,2021,10,25746,1253.4,0.662,21375566.54,emerging
Chile,CHI,South America,2021,11,36482,1040.81,0.94,35708376.17,emerging
Chile,CHI,South America,2021,12,19346,1970.26,0.65,24768938.52,emerging
Chile,CHI,South America,2022,1,33204,1313.77,0.84,36647864.81,emerging
Chile,CHI,South America,2022,2,22752,1333.42,0.518,15706631.25,emerging
Chile,CHI,South America,2022,3,25996,970.64,0.664,16744685.36,emerging
Chile,CHI,South America,2022,4,46997,971.18,0.462,21093881.22,emerging
Chile,CHI,South America,2022,5,51584,1430.34,0.73,53896613.61,emerging
Chile,CHI,South America,2022,6,47353,1896.7,0.83,74572193.33,emerging
Chile,CHI,South America,2022,7,44199,1886.48,0.629,52465860.79,emerging
Chile,CHI,South America,2022,8,30598,2141.84,0.471,30870692.83,emerging
Chile,CHI,South America,2022,9,40059,1315.48,0.693,36536521.99,emerging
Chile,CHI,South America,2022,10,38267,1233.14,0.549,25886210.05,emerging
Chile,CHI,South America,2022,11,44573,1435.37,0.75,47987504.95,emerging
Chile,CHI,South America,2022,12,50316,2044.66,0.759,78059559.17,emerging
Peru,PER,South America,2018,1,82993,472.4,0.75,29420925.68,emerging
Peru,PER,South America,2018,2,57941,566.28,0.493,16167384.45,emerging
Peru,PER,South America,2018,3,64593,472.26,0.731,22301280.17,emerging
Peru,PER,South America,2018,4,91491,659.14,0.525,31657512.45,emerging
Peru,PER,South America,2018,5,83461,402.1,0.619,20784994.57,emerging
Peru,PER,South America,2018,6,88559,984.41,0.53,46210925.99,emerging
Peru,PER,South America,2018,7,76019,789.84,0.593,35578714.59,emerging
Peru,PER,South America,2018,8,76586,909.12,0.832,57947350.21,emerging
Peru,PER,South America,2018,9,73552,464.17,0.525,17937195.59,emerging
Peru,PER,South America,2018,10,66754,610.67,0.866,35299092.23,emerging
Peru,PER,South America,2018,11,112377,412.83,0.819,38006068.32,emerging
Peru,PER,South America,2018,12,68821,757.57,0.642,33485234.62,emerging
Peru,PER,South America,2019,1,58455,620.51,0.774,28065167.19,emerging
Peru,PER,South America,2019,2,56519,455.32,0.557,14337124.27,emerging
Peru,PER,South America,2019,3,59613,472.54,0.801,22556183.92,emerging
Peru,PER,South America,2019,4,80750,625.9,0.658,33268139.17,emerging
Peru,PER,South America,2019,5,83774,507.48,0.79,33595062.66,emerging
Peru,PER,South America,2019,6,100783,730.04,0.907,66753370.56,emerging
Peru,PER,South America,2019,7,70387,990.81,0.415,28976033.79,emerging
Peru,PER,South America,2019,8,75936,877.71,0.678,45198457.02,emerging
Peru,PER,South America,2019,9,62644,458.85,0.828,23790093.64,emerging
Peru,PER,South America,2019,10,83860,540.15,0.594,26921916.24,emerging
Peru,PER,South America,2019,11,73203,583.01,0.553,23607193.76,emerging
Peru,PER,South America,2019,12,83674,914.44,0.667,51046484.52,emerging
Peru,PER,South America,2020,1,14154,423.06,0.785,4697930.67,emerging
Peru,PER,South America,2020,2,14971,634.47,0.571,5425905.93,emerging
Peru,PER,South America,2020,3,22135,604.73,0.688,9215214.58,emerging
Peru,PER,South America,2020,4,20965,505.71,0.412,4365723.08,emerging
Peru,PER,South America,2020,5,29154,494.42,0.793,11426452.03,emerging
Peru,PER,South America,2020,6,25529,910.35,0.836,19431051.5,emerging
Peru,PER,South America,2020,7,22218,845.24,0.614,11539325.07,emerging
Peru,PER,South America,2020,8,17662,946.24,0.819,13681066.28,emerging
Peru,PER,South America,2020,9,23948,633.55,0.724,10983997.7,emerging
Peru,PER,South America,2020,10,24428,396.9,0.611,5919145.14,emerging
Peru,PER,South America,2020,11,30577,417.13,0.653,8325695.94,emerging
Peru,PER,South America,2020,12,25448,928.63,0.701,16560666.84,emerging
Peru,PER,South America,2021,1,44445,404.25,0.927,16646910.82,emerging
Peru,PER,South America,2021,2,39760,583.07,0.454,10535660.69,emerging
Peru,PER,South America,2021,3,35505,443.49,0.686,10798296.38,emerging
Peru,PER,South America,2021,4,46420,586.82,0.7,19064898.27,emerging
Peru,PER,South America,2021,5,41331,600.34,0.504,12501916.27,emerging
Peru,PER,South America,2021,6,64909,827.41,0.586,31484961.81,emerging
Peru,PER,South America,2021,7,32372,1004.56,0.737,23954125.12,emerging
Peru,PER,South America,2021,8,37264,755.05,0.785,22073836.93,emerging
Peru,PER,South America,2021,9,43346,668.72,0.923,26748567.42,emerging
Peru,PER,South America,2021,10,59565,663.9,0.458,18115607.16,emerging
Peru,PER,South America,2021,11,52337,462.91,0.44,10650455.61,emerging
Peru,PER,South America,2021,12,50238,744.79,0.871,32596811.84,emerging
Peru,PER,South America,2022,1,56754,497.24,0.41,11580121.22,emerging
Peru,PER,South America,2022,2,35241,449.12,0.672,10630174.85,emerging
Peru,PER,South America,2022,3,53211,555.88,0.825,24390208.58,emerging
Peru,PER,South America,2022,4,74095,436.9,0.84,27193553.77,emerging
Peru,PER,South America,2022,5,86730,472.33,0.82,33606453.53,emerging
Peru,PER,South America,2022,6,92463,984.19,0.476,43279508.1,emerging
Peru,PER,South America,2022,7,52359,754.0,0.929,36657590.76,emerging
Peru,PER,South America,2022,8,51410,783.28,0.889,35794096.99,emerging
Peru,PER,South America,2022,9,68487,587.34,0.467,18767062.42,emerging
Peru,PER,South America,2022,10,71457,620.65,0.715,31703968.17,emerging
Peru,PER,South America,2022,11,63829,440.13,0.875,24589153.32,emerging
Peru,PER,South America,2022,12,71387,925.63,0.605,39989528.73,emerging
Colombia,COL,South America,2018,1,106615,570.5,0.581,35359433.43,emerging
Colombia,COL,South America,2018,2,104549,377.4,0.467,18424688.12,emerging
Colombia,COL,South America,2018,3,111645,538.59,0.768,46154400.8,emerging
Colombia,COL,South America,2018,4,100443,393.74,0.901,35639032.55,emerging
Colombia,COL,South America,2018,5,137105,532.53,0.557,40687096.67,emerging
Colombia,COL,South America,2018,6,113594,843.47,0.424,40605038.92,emerging
Colombia,COL,South America,2018,7,131117,664.67,0.518,45178322.78,emerging
Colombia,COL,South America,2018,8,112340,762.32,0.579,49601018.75,emerging
Colombia,COL,South America,2018,9,123528,376.96,0.412,19198030.05,emerging
Colombia,COL,South America,2018,10,105027,460.18,0.779,37665041.69,emerging
Colombia,COL,South America,2018,11,134831,551.4,0.653,48525800.26,emerging
Colombia,COL,South America,2018,12,100886,775.36,0.771,60334901.1,emerging
Colombia,COL,South America,2019,1,111852,501.43,0.578,32416261.97,emerging
Colombia,COL,South America,2019,2,73460,495.49,0.535,19468047.67,emerging
Colombia,COL,South America,2019,3,138004,453.99,0.662,41504667.44,emerging
Colombia,COL,South America,2019,4,142434,343.07,0.944,46144151.74,emerging
Colombia,COL,South America,2019,5,138582,438.09,0.505,30673521.61,emerging
Colombia,COL,South America,2019,6,109663,785.33,0.574,49461592.96,emerging
Colombia,COL,South America,2019,7,106441,715.19,0.726,55275266.55,emerging
Colombia,COL,South America,2019,8,130244,778.84,0.875,88738738.98,emerging
Colombia,COL,South America,2019,9,88551,488.82,0.456,19721395.25,emerging
Colombia,COL,South America,2019,10,116784,476.15,0.519,28856015.27,emerging
Colombia,COL,South America,2019,11,123086,534.53,0.482,31687409.41,emerging
Colombia,COL,South America,2019,12,118519,847.86,0.677,68055842.21,emerging
Colombia,COL,South America,2020,1,33497,534.45,0.512,9167387.51,emerging
